Srvy_id	SQ23_1050	SQ23_1120	SQ23_1300	SQ23_1301	SQ23_1321	SQ23_1440	SQ23_1441	SQ23_1460	SQ23_1463	SQ23_1500	SQ23_1525	SQ23_1610	SQ23_1710	SQ23_1811	SQ23_1930	SQ23_1932	SQ23_4006	SQ23_4150	SQ23_4220	SQ23_4225	SQ23_4531	SQ23_4534	SQ23_4537	SQ23_4538	SQ23_5600	SQ23_5631	SQ23_5660	SQ23_5700	SQ23_5814	SQ23_5831	SQ23_5833	SQ23_5836	SQ23_5971	SQ23_5972	SQ23_8031	SQ23_8080	SQ23_8179	SQ23_8180	SQ23_8186	SQ23_8200	SQ23_8370	SQ23_8475	SQ23_9050	SQ23_9230	SQ23_9600	SQ23_9622	SQ23_9902	SQ23_9910
1511200374	-3	-3	-3	-3	-3	3	3	3	3	3	-3	3	3	-2	-3	-3	-3	-3	-3	-3	-3	-2	-3	-3	0	0	0	0	0	0	3	0	-3	-3	0	0	-1	0	0	0	2	-3	-3	-3	-3	-3	-3	-3
1511200387	-3	-3	-1	-3	1	3	3	3	0	3	-3	1	2	-3	2	1	-1	-1	0	0	0	1	1	2	1	1	2	2	1	2	1	-1	2	2	2	-1	0	0	2	0	0	-3	-3	2	1	-3	-3	-3
1511200395	2	-2	2	1	-2	1	3	2	3	3	1	2	1	-2	2	1	-2	2	2	1	-2	1	-2	-2	2	2	2	1	2	2	2	1	1	2	2	-2	1	1	-2	-2	3	1	1	2	2	-2	2	1
1511200445	-3	-3	-3	-3	-3	1	0	3	3	0	-3	3	3	-3	-3	-3	3	3	3	3	0	0	-3	-3	0	0	0	0	3	0	3	2	-3	-3	0	0	0	3	0	0	3	1	-3	-3	-3	-3	-3	-3
1511200466	-1	-1	-1	-1	0	1	1	1	1	1	-1	1	2	0	-1	-1	2	2	2	2	-1	-1	-1	-1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	-1	-1	0	-1	-1	1	-1	-1	0	-1
1511200508	-1	-1	-3	-2	0	3	2	3	3	0	-2	1	2	-2	-1	-1	-3	-3	-3	-3	3	-2	3	3	2	0	0	1	2	2	3	1	-2	-1	3	0	1	-1	1	2	0	2	-3	-1	-2	-2	-2	-3
1511200551	2	0	-1	0	1	3	3	3	3	2	-1	2	3	0	0	1	0	1	0	1	-1	-1	-1	-1	3	2	3	3	3	3	0	3	1	0	1	0	1	1	1	0	1	-1	0	0	0	1	0	0
1511200555	-3	-3	-3	-3	0	3	3	2	2	2	-3	2	3	-2	-3	-3	0	3	3	3	0	-3	-3	0	3	3	3	3	3	3	3	3	-3	-3	-1	3	-3	0	-3	2	3	-3	-3	-3	-3	-3	-3	-3
1511200822	-2	-1	0	-2	1	3	3	3	3	3	-3	3	3	-3	-3	-3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	-3	3	3	3	3	3	3	3	-3	-3	-3	-3	-3	-3	-3
1511201047	-3	-3	-3	-2	0	1	1	1	2	1	-3	0	1	-2	-1	-1	1	2	3	2	-2	-3	-2	-3	1	1	0	0	2	0	3	2	0	-1	0	0	-1	2	0	1	0	-1	0	-2	-2	1	-2	-1
1511201412	-1	-1	-2	-1	0	3	3	3	3	3	-2	3	3	1	1	1	-2	-2	-1	-2	1	1	1	3	2	2	2	2	2	3	3	3	-1	-1	2	1	-1	2	1	2	3	1	-2	-2	-2	-2	-2	-3
1511201557	-3	-3	-3	-3	1	3	3	3	3	3	-3	0	3	2	-3	-3	0	0	0	0	3	0	1	0	3	3	3	3	3	3	3	2	-3	-3	1	2	3	3	3	3	3	-3	-3	-3	-3	-3	-3	-3
1511201661	-3	-1	-3	-1	-3	3	3	3	2	1	-3	3	-2	-3	-3	-3	-1	0	0	0	2	1	1	0	-3	1	-3	-3	3	3	3	1	-3	-3	2	0	-3	-1	-2	-1	-3	0	-3	-2	-3	-3	-3	-3
1511201703	-3	-3	-3	-2	-2	2	3	3	3	2	-3	2	3	0	-3	-3	-2	-3	-3	-3	3	0	3	3	3	3	3	3	3	2	0	1	-3	-3	2	1	2	2	2	2	1	2	-3	-3	-3	-3	-3	-3
1511201815	-3	-3	0	0	0	0	3	-3	-3	3	0	0	3	-3	0	0	3	3	3	3	-3	-3	-3	-3	3	3	3	3	3	0	0	-3	-3	-3	-3	0	-3	3	-3	-3	3	-3	-3	-3	-3	-3	-3	-3
1511200106	-3	-2	0	0	0	3	3	3	3	3	0	3	3	0	-3	-3	-3	-3	-3	-3	0	-2	-1	0	3	2	3	0	0	0	1	0	0	0	0	0	-1	0	0	0	-3	0	-3	0	0	-3	-3	-2
1511200112	3	3	1	2	1	0	2	1	1	0	3	3	1	-1	1	2	3	3	3	3	-1	-2	0	-3	2	2	3	3	3	2	2	0	2	0	2	2	2	3	3	2	2	1	2	3	2	2	0	-1
1511200363	-3	-3	-2	-1	-3	2	3	3	1	1	-3	1	3	-1	-3	2	-3	-3	-2	-3	-2	-2	-2	-2	1	0	2	2	2	0	0	1	-3	-3	0	-2	-3	-1	-3	-3	0	-3	-3	-3	-3	-3	-3	-3
1511200389	-3	-3	-3	-3	1	3	1	1	1	1	-3	1	2	-1	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	3	3	3	3	2	1	0	-3	-3	0	2	1	-3	3	-3	3	3	1	-3	-3	-3	-3	-3	-3
1511200392	-3	-3	-1	-3	0	3	2	3	3	3	-3	3	3	-3	-2	0	-3	-3	-3	-3	3	3	3	3	2	2	3	2	-2	2	0	0	2	-2	1	2	-3	-1	3	1	-1	-1	-3	-3	-3	-3	-2	-3
1511200416	0	0	0	0	0	3	3	3	3	3	0	0	3	3	0	0	0	0	0	0	0	0	0	0	3	3	3	3	0	0	0	0	-3	-3	0	0	0	0	0	0	0	-3	-3	-3	-3	-3	-3	-3
1511200435	-3	-3	-3	-3	-3	3	3	3	3	3	-3	2	3	3	-3	-3	0	0	2	0	0	0	-1	0	3	3	2	1	0	3	3	3	-3	-3	0	0	0	0	0	2	2	0	-3	-3	-3	-3	-3	-3
1511200521	-1	-2	0	-2	1	1	2	2	2	1	-1	1	2	1	-1	-1	3	0	2	3	-3	-2	-2	-3	0	0	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	-1	-1	0	0	-3	-1
1511200704	-3	-3	-3	-2	-1	3	3	3	3	3	-3	3	3	3	-3	-3	2	3	3	3	-1	-3	-3	-1	3	3	3	3	3	3	3	3	-3	-3	2	0	-2	-3	-2	-3	1	-3	-3	-3	-3	-3	-3	-3
1511200740	-3	-3	-3	0	0	0	0	0	0	0	-3	0	1	0	-3	-3	1	0	0	1	-3	-3	-3	-3	1	1	1	1	1	1	0	0	-3	-3	1	1	0	1	1	0	1	0	-3	-3	-3	0	-3	-3
1511200796	2	1	-2	-1	1	2	3	1	3	1	-1	1	3	0	3	3	3	3	3	3	-3	-2	-1	-2	2	2	1	2	-1	2	1	1	1	-2	1	1	0	2	-1	-1	3	-2	-3	-3	-2	-1	-3	-3
1511200851	-2	-1	-1	-1	2	2	1	1	1	1	-2	0	2	1	-1	1	3	3	3	3	0	1	-3	0	3	3	3	3	2	1	1	1	1	-1	1	0	2	2	2	2	2	-1	2	0	-1	1	-1	0
1511201135	-3	-3	-3	-3	1	3	3	3	3	3	-3	3	3	2	0	0	3	3	3	3	-3	-3	0	-3	3	3	3	3	3	3	3	3	-3	-3	3	3	2	3	0	3	3	-3	-3	-3	-3	-3	-3	-3
1511201168	1	0	0	2	2	2	3	3	2	3	0	1	2	2	1	0	1	2	2	2	-3	-3	-1	-3	2	2	3	2	2	3	2	2	0	0	2	2	1	2	1	2	1	1	0	0	-2	-1	0	-1
1511201200	-1	-1	-2	-3	-2	2	3	3	2	3	-3	2	3	1	2	1	-1	-1	0	-1	-1	0	-1	1	3	3	3	3	3	3	2	1	1	0	2	1	1	3	2	1	0	-2	-3	-1	-2	-2	-3	-3
1511201208	-3	-3	-3	-2	-2	3	3	3	3	3	-3	3	3	-2	-3	-3	-3	0	1	2	-3	-1	0	-2	3	3	2	0	1	0	2	-3	-3	-3	0	0	-2	-3	-2	0	0	-2	-3	-3	-3	-3	-3	-3
1511201219	-3	-3	-3	0	3	3	2	3	3	3	-1	3	3	3	1	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	0	3	-3	3	-3	1
1511201545	-2	-3	-3	-3	-2	3	3	2	3	3	-3	3	3	1	-3	-3	1	1	1	1	2	2	2	2	3	2	3	1	2	3	3	-1	-3	-3	2	0	-2	-1	2	3	1	-3	-3	-3	-3	-3	-3	-3
1511201599	-3	-3	-3	-2	-1	2	2	3	1	0	-3	0	1	0	-1	-1	2	1	2	2	2	3	1	3	2	3	3	2	1	3	3	2	1	1	1	2	0	2	2	0	1	1	-3	-1	-1	-2	-2	-3
1511201610	-3	-2	-3	-3	-2	3	2	0	0	0	-3	2	1	0	-1	-1	3	2	2	3	-3	0	-3	0	2	1	2	2	1	1	1	0	-3	-3	0	0	0	0	2	1	1	0	-2	0	-2	0	-3	-3
1511201709	-3	-1	-3	-3	-1	3	3	2	2	2	-3	1	2	1	-3	-3	-3	-3	-2	-3	2	0	2	0	3	3	3	2	1	2	3	1	1	0	0	-2	0	1	0	2	-1	-3	-3	-2	-1	-3	-3	-3
1511201713	-3	-3	3	2	2	2	2	3	3	2	2	2	3	-3	-1	-1	0	0	-1	-2	0	1	0	0	-1	3	1	0	2	-3	3	3	1	0	-1	-1	-3	1	1	1	0	-1	0	1	0	-1	-2	-1
1511201716	-3	-3	-3	-3	-1	2	3	2	3	2	-3	2	3	1	-3	-3	-3	-3	-3	-3	3	3	3	3	2	3	2	2	1	3	2	1	-3	-3	-2	-1	1	-1	-2	3	-2	-2	-3	-3	-3	-3	-3	-3
1511201886	-3	-3	-3	-3	-3	3	2	0	0	0	-3	3	3	-3	-3	-2	3	3	3	3	-3	-3	-3	-3	-2	0	0	-2	2	1	1	0	-3	-3	0	-2	-3	-1	-2	-2	0	-2	-3	-2	-3	-3	-3	-3
1511201917	-1	-2	-2	-3	0	2	3	2	1	2	-3	1	2	1	-3	-3	3	3	3	3	-1	0	-1	0	0	2	2	0	1	2	2	1	-3	-3	2	2	1	0	2	2	0	-2	-3	0	-3	-3	-3	-3
1511201971	1	1	-2	-1	2	0	1	0	-1	1	-1	0	1	0	-1	1	3	3	3	3	-3	-3	-3	-3	2	1	2	3	1	1	-2	0	3	3	0	-2	1	-2	0	-3	0	0	-3	3	0	1	-2	-2
1511201988	-3	-3	-3	-3	-1	3	3	3	1	3	-3	3	1	-1	-3	-3	3	3	3	3	0	0	-3	-3	3	3	3	3	1	3	0	3	-1	-3	2	1	2	3	3	1	3	2	-3	-3	-3	-3	-2	-3
1511202010	-3	-3	-2	-1	1	3	3	3	1	2	-2	2	3	2	1	0	3	3	3	3	-2	-2	-1	-3	3	3	3	3	3	3	3	3	-3	0	3	3	3	3	3	3	3	2	-2	0	-3	-3	-3	-3
1511202183	-3	-3	-3	-3	-3	3	3	1	0	0	-3	2	2	-2	-3	-3	2	2	3	3	-3	0	-3	-2	2	1	1	1	1	1	3	0	-3	-2	1	-1	1	1	1	-1	1	-2	-3	-3	1	-3	-3	-3
1511202266	-2	2	0	-1	0	2	2	-2	3	2	2	3	3	2	3	2	2	3	1	3	2	0	2	0	2	2	1	1	3	2	2	0	1	2	2	2	3	2	2	1	1	-2	-3	1	0	-2	3	2
1511202281	-3	-3	-3	-3	-3	3	3	3	3	3	-3	3	3	3	-3	-3	3	3	3	3	3	2	2	2	2	3	2	2	3	1	3	2	-3	-3	2	1	3	3	2	1	2	0	-3	-3	-3	-3	-3	-3
1511200095	-3	-2	0	-2	1	1	1	1	0	1	-1	0	2	-2	-2	-2	1	1	2	2	-2	-2	-3	-2	0	0	-1	-1	2	-1	2	-1	-1	0	-3	-1	0	1	0	0	-1	-3	-3	-1	-1	0	-1	-1
1511200356	-3	-3	-1	-2	-2	3	3	3	3	3	-3	3	3	2	-1	-1	0	1	2	0	0	2	-1	1	1	3	1	3	0	2	0	2	0	-1	2	1	1	1	2	1	1	-2	0	-2	0	0	-1	-1
1511200563	-3	-2	-3	-2	-2	1	1	-1	-1	1	-3	-2	1	-2	-3	-3	3	3	3	3	0	1	-2	0	3	2	2	2	0	2	3	2	-3	-3	2	2	0	1	0	3	3	-3	-3	-3	-3	-3	-3	-3
1511200578	2	2	-1	0	1	3	3	3	3	3	-2	3	3	3	1	1	3	3	3	3	2	2	-2	1	3	3	3	3	3	3	3	-3	2	-1	3	2	3	3	3	3	3	2	3	2	-2	-1	-3	-2
1511201597	-3	0	0	0	0	3	3	3	3	3	3	3	3	0	-3	-3	-3	-3	-3	-3	3	-3	0	-3	3	3	-3	3	3	3	-3	0	-3	-3	3	3	0	-3	3	3	-3	-3	-3	-3	-3	0	-3	-3
1511201659	-1	-1	-1	-1	0	3	3	3	3	3	-1	3	3	1	0	-1	2	-2	1	1	2	3	3	3	3	3	3	3	3	3	3	1	-3	-3	1	1	-1	-1	-1	3	1	-2	-3	-3	-3	-2	-3	-3
1511201755	2	2	1	1	2	2	2	1	1	1	1	1	1	0	1	2	2	2	3	2	2	-2	-3	-3	1	2	2	1	2	2	1	1	2	2	0	0	0	1	0	0	0	1	-1	-2	1	0	-1	-1
1511201782	-3	-3	-3	-2	-3	1	1	1	0	2	-3	1	1	1	-3	-3	2	2	3	2	-2	-2	-2	-2	2	2	0	1	1	2	2	1	-3	-3	0	0	-1	1	1	-1	1	-1	-3	-2	-3	-3	-3	-3
1511201830	1	1	0	-1	-1	3	2	2	2	3	0	3	3	1	-1	0	3	3	3	3	0	0	0	-2	3	1	3	3	3	1	3	2	2	1	2	2	2	1	3	0	2	-1	-3	-3	-1	-3	-3	-3
1511201862	0	0	-1	-1	0	1	0	1	2	2	-1	0	2	-1	-1	-1	0	0	0	0	0	0	0	0	2	1	1	1	1	0	-1	0	-1	0	0	0	-1	-1	0	0	0	-2	-1	-1	-1	0	0	0
1511201949	0	0	0	0	2	1	1	1	0	1	0	1	1	1	0	0	2	2	2	2	-3	-3	-3	-3	3	3	3	3	3	1	2	2	0	0	0	0	0	0	0	0	1	-2	-3	0	-2	-3	-3	-3
1511201956	-3	-3	-3	-3	-3	3	3	3	3	3	-3	3	3	0	-3	-3	-2	-2	0	-2	3	3	3	3	0	3	0	0	3	0	3	2	-3	-1	3	2	-1	3	0	3	0	0	-3	-3	-3	-3	-3	-3
1511201984	-3	-3	-3	-3	-3	3	3	3	3	3	-3	3	3	3	-3	-3	3	3	3	3	-1	0	0	0	2	0	2	0	-3	3	3	3	-3	-3	3	0	-3	-3	0	0	0	-2	-3	0	-3	-3	-3	-3
1511202011	-1	-1	-1	-2	0	3	2	3	3	2	-3	3	3	1	-1	-1	3	3	3	3	0	1	-1	-1	3	1	3	1	3	1	2	1	-1	1	1	1	-3	1	1	1	2	-1	1	1	1	-1	-3	-2
1511200059	-3	-3	-3	-3	-2	-2	2	3	3	3	-3	3	3	-2	-3	-3	-2	2	3	2	2	2	-2	2	3	3	3	3	2	3	3	3	-3	-3	3	2	2	-3	0	2	2	2	-3	-3	-3	-1	-3	-3
1511200060	0	2	0	-2	-1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	-2	-2	0	0	-3	0
1511200352	3	1	-3	2	1	3	3	3	3	3	-1	3	3	3	-3	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	3	3	3	3	3	3	3	-2	2	-3	-3	-2	-3	0
1511200421	-3	-3	-3	-3	-3	3	3	3	3	3	-3	3	3	3	-3	-3	-3	0	0	-3	0	0	0	0	3	3	3	3	0	3	3	3	-3	-3	3	2	1	2	1	3	2	-1	-3	-3	-3	-3	-3	-3
1511200465	-1	-1	-3	0	0	2	2	0	0	0	-1	2	2	0	1	1	3	3	3	3	-3	-3	-3	-3	2	1	1	1	1	-1	3	0	0	1	-2	-1	-3	-3	0	-3	0	-2	-2	1	0	1	-1	-1
1511200468	-3	-3	-3	-3	-3	3	3	3	3	3	-3	3	3	3	-3	-3	-3	1	3	1	3	3	-3	3	3	3	3	3	3	3	3	3	-3	-3	3	3	2	1	3	3	3	2	-3	-3	-3	-3	-3	-3
1511200474	-3	-3	-3	-3	-3	2	3	3	1	1	-3	3	2	-1	-3	-3	-3	-2	2	-3	0	-1	-3	0	3	3	3	3	3	2	3	2	-3	-3	1	0	1	0	2	0	2	2	-2	-3	-3	-3	-3	-3
1511200504	-1	-1	-1	-1	1	1	3	1	0	3	-1	1	2	-1	-1	-1	3	2	3	3	-1	-1	-2	-2	1	2	2	1	1	1	2	0	1	1	1	1	3	1	1	1	1	0	-2	-1	-1	-1	-1	-1
1511200512	-1	-1	-1	-2	1	1	2	2	0	2	-1	1	2	0	-2	-1	2	-1	1	1	-1	-1	-1	-2	2	1	0	1	2	2	2	1	-2	-1	2	1	0	0	-1	0	2	0	-2	-3	-2	-3	-3	-2
1511200518	-3	-3	-3	-3	-2	3	3	-3	2	3	-3	3	3	3	-3	-3	-3	1	-3	-3	-3	-3	-3	-3	3	3	3	3	-3	3	3	3	-3	-3	3	3	0	3	2	2	3	-3	-3	-3	-3	-3	-3	-3
1511200537	-3	-3	-3	-3	-3	0	3	2	3	3	-3	3	3	2	-3	-3	3	3	3	3	-3	-3	-3	-3	3	3	3	3	3	3	3	3	-3	-3	3	0	1	2	1	0	0	0	-3	-3	-3	-3	-3	-2
1511200545	1	2	-2	-2	2	3	3	3	3	3	-2	3	3	3	2	0	0	0	3	0	-1	0	0	0	3	3	2	3	0	3	3	0	2	0	3	3	2	1	1	2	2	-3	-1	3	0	2	-2	-1
1511200579	-3	-1	-1	-2	-3	1	3	3	3	3	-3	2	3	-1	-3	-1	-1	2	1	2	-1	0	-1	0	3	3	3	2	3	2	3	3	-1	-2	1	0	0	0	0	0	0	-1	0	-1	-2	0	-2	-1
1511200608	-2	-1	-2	-1	-2	1	1	1	2	-1	-1	-2	2	2	-2	-1	-2	-3	-3	-3	-2	-1	-2	-3	-1	1	-2	1	-1	3	2	2	-1	0	-2	-1	1	0	0	1	-2	-1	-1	-3	-1	-1	-1	-2
1511200637	-3	-3	-3	-2	-3	1	-1	1	2	0	-3	2	3	-3	-3	-3	-1	-3	-1	-2	0	0	3	3	3	3	3	3	0	2	3	1	-2	0	1	-2	0	0	-3	-2	1	0	-3	0	1	-3	-2	-1
1511200088	-3	-3	-3	-3	-2	3	3	3	3	1	-3	1	2	1	-3	-3	-3	-3	-3	-1	1	1	0	1	2	1	2	2	2	3	3	3	-3	-3	3	2	-1	3	2	1	1	-3	-3	-1	-3	-3	-3	-3
1511200105	-1	-1	-2	-2	-2	1	1	1	1	1	-1	1	2	0	-2	-2	0	0	0	0	0	0	0	0	1	0	0	0	-1	0	1	-1	-2	-1	1	0	-1	0	1	0	1	-2	-2	-2	-2	-2	-2	-2
1511200108	-3	2	-2	-3	-2	3	3	3	3	3	-1	2	3	3	3	3	-3	0	2	3	2	3	2	3	3	1	3	2	3	3	3	3	1	-2	2	3	3	3	3	3	3	-3	-2	-2	1	-3	-3	-3
1511200230	-3	-2	-1	0	0	3	3	3	2	3	0	2	3	-1	-1	-2	-3	-3	-1	-3	-1	-1	-1	-1	3	2	2	1	0	-2	1	0	-2	-2	0	-1	0	-1	0	-1	-1	-1	-3	-1	-1	-1	-3	-3
1511200357	0	-1	-2	-1	-2	2	1	2	0	0	-2	0	1	-2	-2	-1	-2	-1	-1	-2	-1	-1	-2	-1	1	-2	0	0	1	2	-1	2	0	-1	0	0	1	0	0	0	1	1	-2	-1	-1	-1	-2	-2
1511200362	-1	0	-3	-1	1	2	3	3	3	3	-1	3	3	3	-2	-3	0	3	1	1	0	0	2	0	3	2	1	1	2	3	3	2	-2	-1	2	1	3	2	2	2	3	1	-3	-2	-2	-3	-3	-3
1511200369	-3	3	3	3	-3	3	3	3	3	3	-3	3	3	3	-3	-3	3	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	-3	3	3	3	3	3	3	3	3	-3	-3	-3	-3	3	-3	-3
1511200384	-3	-3	-3	-2	3	3	3	3	3	3	-3	3	3	3	0	-3	-3	0	3	-1	0	0	-1	0	3	3	3	3	3	3	3	0	3	0	3	0	3	0	0	3	3	-3	-3	-3	-3	-3	-3	-3
1511200429	-3	-3	-3	-3	-3	3	2	3	3	3	-3	3	3	0	-2	-3	-3	-2	-2	-2	0	-2	-3	-2	3	3	3	3	3	2	3	3	0	0	2	0	0	-1	0	0	2	2	0	0	-2	0	0	0
1511200430	1	-1	-1	1	2	3	3	3	3	3	-1	3	2	3	3	2	3	3	3	3	-3	-3	-3	-3	3	3	3	3	3	2	3	3	3	2	1	2	1	0	3	-3	1	1	-3	2	3	-3	-2	-3
1511200431	-3	-3	-3	-3	-2	3	1	3	3	1	-2	1	2	-3	-3	-3	0	0	0	0	0	0	-3	0	3	2	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	-3	-3	0	-3	-2	-3	-3
1511200478	-3	-3	-2	-3	-1	3	1	1	1	1	-3	1	1	0	-3	-3	3	3	3	3	0	0	0	0	1	2	1	1	-2	1	1	1	-3	-3	3	3	1	1	2	1	3	1	-3	-3	-3	-3	-3	-3
1511200487	-3	-3	-3	-2	0	0	2	-1	1	0	-2	0	1	-1	0	1	1	3	3	3	-1	-3	-2	-3	2	3	2	2	3	0	1	0	0	0	1	0	1	0	1	-3	0	0	-2	0	-2	0	-3	-3
1511200547	-3	0	-3	-2	0	3	3	3	3	3	-2	3	3	3	-1	-2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	-3	-3	3	3	0	0	3	3	3	-3	-3	-2	-3	-3	-3	-3
1511200553	-3	-3	-3	-3	-3	2	3	3	3	3	-3	3	3	2	-3	2	3	3	3	3	-3	-2	-3	-3	3	3	2	2	3	2	3	2	2	-2	2	2	3	3	3	2	3	3	-3	-3	-3	-3	-3	-3
1511200575	0	3	-3	-3	-3	3	3	3	3	3	3	3	3	3	3	0	3	3	3	3	0	0	-3	-3	3	3	3	3	3	3	3	3	3	0	3	0	3	0	0	3	0	3	0	0	0	3	3	0
1511200580	0	0	0	1	1	3	2	1	3	1	1	2	2	1	1	1	3	3	3	3	1	0	0	1	1	2	1	1	1	2	3	2	0	0	1	2	0	1	2	2	0	0	-1	0	0	0	2	0
1511200590	0	0	-1	-3	0	0	0	0	-1	0	-2	1	-1	-2	1	0	-3	2	1	-1	-3	-3	-2	-2	0	0	0	0	0	-1	1	0	1	0	-1	0	0	0	-2	-2	-1	0	2	0	2	0	0	0
1511200625	-3	-2	-3	-2	1	2	1	3	1	3	-3	2	2	0	-2	-1	1	3	3	3	-3	-3	-3	-3	2	3	2	2	1	1	2	0	-1	0	0	-1	1	0	1	0	1	0	-2	-2	0	-3	-3	-3
1511200648	-3	-3	-3	-2	0	2	3	2	1	1	-3	1	2	1	-3	-2	1	3	3	3	-3	-2	-2	-3	2	2	1	1	0	2	0	-2	-3	-2	0	1	0	0	0	0	0	1	-3	-3	-3	-3	-3	-3
1511200715	-1	-2	0	0	0	2	2	2	2	2	-1	2	2	1	0	0	-1	0	0	1	1	1	1	1	1	1	1	1	2	2	2	2	-1	-1	1	0	0	1	1	0	1	0	-3	-3	-1	-1	-1	-1
1511200995	-2	-2	-2	-3	-2	3	2	1	2	1	-3	3	1	1	-3	-1	3	3	3	3	-3	-3	-1	-3	0	1	0	2	3	2	3	2	-2	-1	0	0	1	1	1	1	2	0	-3	-2	-3	-3	-3	-3
1511201015	-2	-1	-2	-2	0	2	2	1	0	1	2	0	1	3	-2	0	2	2	2	2	-2	-2	-2	-2	2	2	0	0	1	0	0	1	2	2	1	0	2	0	-1	-1	-1	1	0	2	2	1	1	-2
1511201038	-2	-2	-1	-1	-1	3	2	2	2	1	-1	1	3	1	-2	-2	-2	-1	0	0	0	0	1	0	2	2	2	1	3	2	3	3	-2	-3	1	2	0	-2	1	0	-1	2	-2	-2	-3	-3	-3	-3
1511201063	-3	-3	-3	-3	-3	3	3	3	3	3	-3	3	3	1	-3	-3	-3	-3	-3	-3	-3	0	0	-3	3	2	3	3	2	2	3	0	-3	-3	1	2	-3	3	2	1	3	-3	-3	-3	-3	-3	-3	-3
1511201122	-2	-3	-3	-1	0	1	2	1	0	-1	-3	0	0	0	0	-1	-3	-2	-2	-1	-1	-1	-1	-2	0	0	0	-1	1	2	2	2	0	0	0	1	1	0	0	-1	0	0	1	0	0	0	0	-1
1511201209	-3	-3	-3	0	0	3	3	3	3	3	-3	3	3	3	-3	-3	-3	-3	-3	-3	3	0	3	3	2	3	1	1	3	3	1	0	-3	-3	0	0	-3	1	2	2	1	-3	-3	-3	-3	-3	-3	-3
1511201250	-3	-3	-3	-3	-3	3	3	3	3	0	-3	3	3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	0	3	3	3	0	3	3	3	3	-3	-3	3	0	0	2	0	1	3	-3	-3	-3	-3	-3	-3	-3
1511201251	-3	-3	-3	-3	-3	3	2	3	3	3	-3	3	2	-3	1	1	-2	1	1	3	-3	-3	-3	-3	3	2	2	1	2	-2	3	1	-3	-3	-1	-1	2	1	-1	-3	-1	-3	-3	-3	-3	1	-3	-3
1511201269	-2	-1	-3	-1	-1	2	3	2	2	2	-1	0	3	2	-3	-1	-3	-1	-3	-2	0	-2	0	0	2	0	1	1	2	1	0	2	1	1	-2	-1	-2	2	-2	0	-1	1	1	1	0	-1	2	1
1511201436	-3	-3	-3	-3	1	3	3	3	3	3	-3	3	3	3	-3	-3	0	-1	0	0	1	1	1	0	3	3	3	0	3	3	2	3	-3	0	3	2	2	2	2	2	3	-3	-3	-3	-3	-3	-3	-3
1511200067	-3	-3	0	-2	-2	3	3	3	3	2	-3	3	3	0	-3	-3	-3	-1	-3	-3	-2	-2	-3	-2	3	1	1	0	2	3	3	-1	-3	-2	3	3	0	1	0	3	0	-3	-3	-3	-3	3	-3	-3
1511200071	-2	-2	-2	-2	-2	0	1	2	2	1	-2	1	1	-2	-2	-2	-2	-2	-2	-1	-2	-2	-2	-2	2	2	2	2	2	2	2	2	0	-1	0	-1	-2	-2	-1	-2	-2	-2	-2	-1	-2	-2	-2	-2
1511200074	1	1	-3	-1	1	1	2	1	0	1	-3	1	0	2	2	1	0	0	0	0	0	0	0	0	2	2	3	1	1	1	1	1	1	2	1	1	0	1	1	0	2	0	-1	1	-3	-1	-3	-3
1511200097	0	-1	-1	-1	0	2	1	2	1	1	-2	2	2	1	-2	-2	2	1	3	2	-1	-2	-2	-1	3	2	2	2	1	0	3	1	-2	-2	1	0	0	0	1	1	1	0	-3	1	-2	2	-3	-2
1511200107	-2	-2	-2	-2	-2	1	2	1	0	0	-2	1	1	1	-2	-1	-1	-1	0	1	1	0	-1	1	0	0	0	0	1	1	2	1	-1	-1	0	0	-1	-1	-1	1	1	0	-1	-2	-1	-3	-2	-3
1511200265	-3	0	-2	-3	0	3	3	3	3	3	-3	3	3	2	0	-3	-1	-2	-2	1	2	0	-2	2	3	3	3	3	3	3	3	2	0	-2	3	3	3	2	2	3	3	-3	-3	-2	-3	-3	-3	-3
1511200365	-3	-3	-3	-3	-3	3	3	3	3	2	-3	3	3	0	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	3	3	0	2	-2	2	3	3	-3	-3	2	2	-2	2	2	2	2	-3	-3	-2	-3	-3	-3	-3
1511200402	-3	-1	-3	-3	-3	3	2	1	2	2	-3	1	1	-1	-3	-3	3	3	3	3	-3	-3	-3	-3	1	2	1	1	1	-1	3	-1	-3	-3	3	1	0	1	-1	0	1	-3	-3	-3	-3	-3	-3	-3
